berger 4533
berkeley 5624
bet 4982
beth 5318
betrayal 5948
betrayed 6196
betting 3494
bias 4669
bible 6414
bid 2523
biden 1686
bigger 1725
biggest 554
bill 555
billion 1652
billions 6485
billmon 3470
bills 3309
bin 1278
bio 4285
biological 3740
bipartisan 3012
bird 2724
birth 6450
birthday 3304
bishops 5406
bit 1261
bitch 4722
bite 512
bits 4944
bitter 5885
bizarre 903
black 2231
blacks 2589
blackwater 6474
blackwell 5089
blades 1635
blair 4670
blame 1003
blamed 5488
blames 4962
blaming 4467
blanco 6847
blank 2182
blast 2953
blasted 6708
blasting 4196
blatant 5954
bleak 3239
bleeding 1456
blessed 5565
blew 3357
blind 3358
blitz 6225
blitzer 5776
bloc 4912
block 1960
blocked 5040
blocks 3508
blog 513
blogads 3219
blogged 4867
blogger 4120
bloggers 1004
blogging 3583
blogosphere 3849
blogpac 6102
blogs 725
blood 2480
bloody 4255
bloomfield 6197
blow 3393
blowing 5008
blown 4150
blows 4151
blue 2101
bluff 6694
blunder 2322
blunt 430
board 3112
boards 3359
boat 105
boats 3294
bob 160
bobby 6082
bode 6406
bodies 5248
body 4913
bogus 3013
bold 4847
bolster 4507
bomb 4534
bombing 3539
bombings 4041
bombs 1961
bombshell 2109
bona 1457
bond 431
bonus 652
book 106
books 1279
boost 1436
boosted 3188
booth 4256
boots 2752
bop 5571
border 107
borders 5693
boring 3909
born 1962
borrow 4771
boss 2996
boston 1726
bother 726
bothered 4904
bottom 2355
bought 3411
boulder 6779
bounce 2203
bound 1397
boundaries 6108
bounds 5155
bowers 2141
bowerss 6593
bowl 3927
bowles 486
box 5319
boxblogroll 161
boxer 5751
boxfeed_listing 162
boxrdf_feeds 163
boy 2481
boycott 5320
boys 1963
brad 1458
bradley 6666
bradnickel 164
brahimi 5986
brain 2142
branch 5970
branches 6255
brand 727
braun 6613
brave 4824
brazil 3928
break 2576
breakdown 3199
breakfast 4492
breaking 1802
breaks 3741
breath 5945
breathtaking 6716
breaux 5217
bremer 5616
brian 4110
bridge 2390
bridges 5583
briefed 6327
briefing 5198
briefly 5892
brigade 3910
brigades 5566
bright 3240
brilliant 4225
bring 728
bringing 1964
brings 1653
brit 3969
britain 5128
british 904
brits 4605
broad 12
broadcast 2313
broadcasting 4614
broader 5439
brock 6480
broder 6640
brokaw 6738
broke 5041
broken 2501
brokered 6679
bronze 3322
brooks 5367
brother 5844
brothers 4888
brought 4001
broward 5758
brown 556
brownstein 6478
browser 6675
bruce 3440
brush 6866
brutal 2808
btw 1600
bubble 5910
buchanan 3461
buck 4405
bucks 4634
buddy 6239
budget 2664
budgets 6350
bug 3220
bugs 3221
buh 2954
build 1803
building 1005
buildings 1965
built 729
bulb 6855
bulk 3092
bullet 6165
bullets 6122
bullshit 487
bully 6341
bumblebums 6878
bump 3693
bumped 3305
bumper 6222
bumpersticker 6228
bunch 2143
bunning 1459
bunnings 6127
burden 6074
bureau 2633
bureaucratic 5452
buried 4693
burn 2391
burned 3070
burning 5708
burns 3829
burr 980
burt 6008
bus 5114
bush 13
bushcheney 451
bushes 5752
bushies 5897
bushkerry 6566
bushrove 348
bushs 349
bushsux 165
business 1307
businesses 1966
businessman 3559
bust 1006
busy 2997
button 5540
buy 2547
buying 4257
buys 350
buzz 4796
buzzing 514
bypass 6517
cabinet 2290
cable 4002
caci 6508
calculate 2392
calculated 2955
calculator 166
calendar 4891
california 2929
calistan 167
call 2606
called 452
calling 488
calls 108
calm 2110
camejo 2930
camera 3610
cameras 4945
camp 4825
campaign 109
campaigned 985
campaigner 5812
campaigning 1460
campaigns 351
campbell 6234
camps 2232
campus 3611
canada 5592
canadian 6270
canadians 6271
cancelled 5796
cancer 6075
candidacy 2356
candidate 352
candidates 453
canton 2323
cap 2665
capabilities 3742
capability 5992
capable 3323
capacity 3295
capital 3638
capitol 4535
caps 6125
captain 6494
capture 1967
captured 3146
capturing 6531
car 3612
carbon 3869
card 3071
cards 2393
care 2427
career 14
careful 4968
carefully 4536
cares 4308
cargo 4537
carl 1687
carlos 6725
carlson 6438
carol 6614
carolina 489
carried 2111
carrier 6513
carries 6086
carry 3113
carrying 3270
cars 3743
carson 1461
carsons 6635
carter 353
carville 2548
cases 3744
cash 1369
cast 557
castor 1462
castro 6721
casts 168
casualties 4797
casualty 2233
cat 6272
catch 3093
catching 5149
categories 6797
category 3929
catholic 3639
catholics 1968
cato 6850
cats 1754
cattle 6542
caucus 1727
caucuses 1007
caucusgoers 6833
caught 271
caused 3394
causing 5476
caution 3471
cautious 1969
caveats 5462
cbs 1688
cegelis 4868
ceiling 5042
celebrate 730
celebration 5373
celebrity 2502
cell 3014
cells 1755
censure 6580
census 2634
cent 5614
center 1689
centers 4325
central 3462
centrist 4848
cents 1913
century 1970
ceo 4624
ceremony 5617
cfr 2956
chafee 6732
chain 3147
chair 1181
chairman 15
chairs 4111
chalabi 2771
chalabis 2783
challenge 169
challenged 4161
challenger 170
challengers 171
challenges 731
challenging 172
chamber 4197
chambers 6198
chambliss 4538
chance 1008
chances 633
chandler 5315
chandlers 5803
change 732
changed 272
changing 2577
channel 3463
channels 2549
chaos 4508
chapter 4384
character 1843
characterized 6545
charge 2324
charged 5496
charges 958
charging 5407
charismatic 4898
charitable 6691
charities 3640
charles 2848
charlie 5813
chart 5968
charts 2394
chat 5677
chatter 4664
chavez 6572
cheap 4801
check 733
checked 490
checking 3042
checks 3412
chedrcheez 6794
cheer 6401
chemical 2957
cheney 905
cheneys 906
chest 2395
chew 4539
chicago 2085
chicken 6843
chickenhawk 5359
chief 2144
chiefs 1182
child 2112
childhood 6590
children 2503
childrens 3745
chilling 4946
china 4802
chinese 4803
chip 4698
chit 6338
cho 2695
chocola 4869
choice 354
choices 653
choose 2291
chooses 2958
choosing 3930
chose 2635
chosen 2578
chris 491
christ 4128
christian 5115
christians 2234
christine 4870
christmas 110
christopher 173
chronicle 2931
chuck 1690
chunk 4581
church 3641
cia 2579
cias 6014
cincinnati 4003
circle 3072
circles 2457
circuit 5996
circulation 2784
circumstances 2113
citation 6882
cited 4241
cities 174
citing 5321
citizen 175
citizens 2235
citizenship 2725
city 515
civic 3850
civil 2921
civilian 4509
civilians 4129
civilized 6062
claim 516
claimed 517
claiming 3324
claims 2236
claire 3579
clarify 4635
clark 1009
clarke 2849
clarkes 6646
clarks 6756
clashes 6599
class 1010
classic 2357
classified 2696
clean 273
cleaned 3200
clear 1011
cleared 3413
clearer 4671
clearing 5777
cleland 1183
cleric 1971
clerk 6581
clerks 6828
cleveland 1568
clever 3727
click 16
client 3709
clients 3710
climate 3148
clinton 1184
clintons 2314
clip 518
clock 4422
close 558
closed 3360
closely 1862
closer 1654
closest 3325
closing 454
clothes 5641
cloud 6347
clout 559
club 2636
clue 5469
cnn 455
cnns 5778
cnnusa 2224
coach 4899
coal 3746
coalition 17
coast 907
coasters 4900
coattails 4226
coburn 1463
coburns 4193
code 2396
coffee 3830
coffins 6559
cognitive 5762
cohen 2697
coin 6038
col 2809
cold 3560
cole 908
colin 1185
collapse 3851
collapsed 1804
collar 6521
collateral 4385
colleague 5861
colleagues 734
collect 3527
collected 2903
collecting 2145
collection 3441
collective 4386
collectively 735
college 560
colleges 6248
collins 6730
colmes 4493
color 3361
colorado 432
colorados 561
columbia 3931
columbus 2225
column 1464
columnist 5003
columns 6663
combat 2753
combination 2698
combined 3241
comeback 1398
comfort 2580
comfortable 4826
coming 654
command 111
commander 2850
commanderinchief 3694
commanders 1805
commanding 3271
commentary 2834
commentator 3561
commented 5274
commenting 4169
commerce 4987
commercial 1012
commercials 5150
commission 1013
commissioner 2146
commissioners 4914
commissions 4540
commit 3684
commitment 3015
committed 736
committee 18
committees 737
common 3472
commonwealth 6348
communicate 5453
communication 5408
communications 738
communion 5400
communities 2237
community 1014
companies 3747
company 1015
compare 1280
compared 19
comparing 1186
comparison 456
comparisons 5188
compassionate 4798
compelled 6292
compelling 3509
compete 6382
competence 3978
competent 6658
competing 4004
competition 4694
competitive 655
compiled 6063
complacent 4723
complain 3016
complained 4724
complaining 739
complaint 4606
complaints 5409
complete 2754
completed 4734
completely 740
complex 4468
complicated 4988
component 1863
composite 6827
comprehensive 3979
compromise 3149
computer 3094
computers 3852
con 986
concede 3932
conceded 5964
concedes 6158
concentrate 4387
concentrated 5997
concept 3642
concern 1972
concerned 1281
concerns 562
concert 5905
concerted 4855
concessions 5904
conclude 20
concluded 4238
concluding 5129
conclusion 21
conclusions 22
concord 6677
concrete 5965
condemned 5410
condi 4892
condis 4686
condition 1601
conditions 2699
condoleezza 2851
conduct 3296
conducted 3711
conducting 5755
confederate 6690
conference 741
conferences 5411
confidence 3748
confident 2835
confidential 5363
confirm 4974
confirmation 4570
confirmed 2292
confirming 4065
confirms 5727
conflict 742
conflicted 1465
conflicts 3643
confused 3695
confusion 4989
congrats 5266
congress 274
congressional 23
congressman 24
congresswoman 3911
connect 1016
connected 4430
connecticut 4827
connection 3272
connections 3414
conscience 2726
consensus 4296
consequence 5489
consequences 3095
conservation 3749
conservatism 4799
conservative 743
conservatives 744
considerable 6481
considerably 745
consideration 3114
considered 25
consistent 4326
consistently 2998
conspiracy 4341
constant 3362
constituencies 4905
constituency 3644
constituents 26
constitution 1636
constitutional 3150
construction 4645
constructive 6148
consultant 3696
consultants 1017
consulting 1018
consumer 4699
consumers 3870
consumption 4277
contact 176
contacted 1340
contacts 1341
contained 4915
contempt 4849
contenders 1308
content 3395
contention 2637
contest 2358
contested 1437
contests 1466
context 746
conti 4646
contingent 6370
continue 1019
continued 747
continues 1467
continuing 5898
contract 3712
contractor 4510
contractors 3980
contracts 4297
contradicted 3273
contradictory 3540
contrary 5510
contrast 1282
contrasts 4198
contribute 656
contributed 5210
contributing 3415
contribution 3416
contributions 657
contributors 2482
control 2397
controlled 909
controlling 3871
controls 3872
controversial 1020
controversy 275
convenient 5189
convention 355
conventional 5133
conventions 2999
conversation 5454
conversations 3728
converted 2959
convicted 5831
conviction 3645
convictions 6210
convince 356
convinced 910
convincing 1806
convoy 6490
conway 6471
cook 3562
cool 4647
cooler 2458
cooper 4751
cooperation 5412
coordinated 5862
coordination 4582
coors 433
cop 959
copies 4541
cops 4278
copy 6352
core 3808
corner 1807
corp 5010
corporate 1021
corporation 3831
corporations 3750
corps 2550
correct 2428
correctly 3222
correlation 6811
correspondent 5249
corrupt 4700
corruption 2293
cosen 6523
cost 748
costly 4258
costs 1022
couldnt 276
couldve 4186
coulter 4259
council 5043
counsel 4607
count 563
countdown 6146
counted 2810
counter 2359
counterinsurgency 6638
counterparts 1023
counterterrorism 2852
counties 1785
counting 2811
countless 3017
countries 4625
country 564
countrys 27
counts 4963
county 3417
countylevel 6835
coup 5675
couple 658
coupled 3646
couples 2960
courage 3297
court 565
courtesy 911
courts 4460
cover 277
coverage 2204
covered 1864
covering 3043
covers 5267
covert 2607
coverup 5134
cow 6722
cowardly 6458
cowboy 6083
cpa 6056
crack 5709
craft 1024
craig 3151
crane 749
crap 2238
crash 4158
crashed 5678
crass 4906
crawford 4097
crazy 2961
create 177
created 750
creates 2360
creating 3751
creation 4542
creative 1370
credence 6723
credentials 4121
credibility 357
credible 2361
credit 3752
credited 6522
crew 3274
crime 960
crimes 2785
criminal 2362
criminals 5044
crisis 358
criteria 6328
critic 5911
critical 492
criticism 4672
criticisms 5218
criticize 5175
criticized 566
criticizing 912
critics 2755
critique 4735
crooks 5520
cross 4388
crossed 112
crossfire 3310
crossing 1309
crow 3933
crowd 1310
crowded 3418
crowds 2183
crucial 3809
crusade 2715
crush 4450
crushing 6587
cry 4162
crying 2294
cspan 113
cuba 1865
cuban 4916
cubanamerican 3810
cubs 6025
cultural 1187
culture 178
curious 3223
current 567
custody 5825
cut 3242
cuts 3243
cutter 3326
cutting 3753
cycle 278
cycles 1866
cynical 2727
dad 1188
dailykos 3224
dakota 1468
dakotas 6211
dallas 279
damage 1844
damaged 1973
damaging 28
damn 29
damned 2504
damning 5130
dan 1283
dana 6141
dance 5738
danger 1469
dangerous 2904
dangers 5855
daniel 1691
daniels 6258
danielua 2962
dare 280
dark 5116
darn 4695
daschle 1470
daschles 4021
dash 5275
data 4170
database 2472
date 1342
dated 5190
dates 5440
daughter 6314
daughters 5343
dave 2147
davenport 3510
david 751
davis 6570
daytoday 5020
dayton 1786
dcalif 1692
dccc 752
dconn 5660
dday 2868
ddel 1693
dead 1025
deadline 2429
deadlines 6547
deadly 5490
deal 1026
dealer 1974
dealing 4298
deals 4901
dealt 5688
dean 1027
deanclark 6846
deans 1028
dear 5931
dearborn 1975
death 1029
deaths 1976
debate 114
debated 6462
debates 3754
debating 3934
debt 2666
debunking 4725
dec 1977
decade 1311
decades 3935
deceits 4726
december 568
decent 1914
decentralized 6526
decide 753
decided 754
decidedly 5219
decides 3073
deciding 2728
decision 1471
decisions 1030
decisive 2148
deck 3327
declaration 2505
declare 4342
declared 519
declaring 6556
declassified 6375
decline 2551
declined 3528
decorated 4543
dedicated 1031
deemed 1787
deep 3018
deeper 1808
deeply 2114
defeat 755
defeated 2459
defeating 3713
defection 756
defence 4626
defend 359
defended 2149
defending 4227
defense 1756
defensive 6588
deficit 2398
deficits 1438
define 5470
defined 1399
defining 4199
definition 1728
definitive 4260
degree 3832
degrees 3833
delaware 4648
delay 757
delays 281
delegate 5663
delegates 2150
delegation 4122
deleted 3541
deliberate 3019
deliberately 4098
delicious 1729
deliver 1978
delivered 4042
delivering 2506
delong 6064
dem 179
demand 1312
demanded 961
demanding 2483
demands 3755
demint 1472
demise 6492
democracy 1032
democrat 569
democratic 180
democraticleaning 4602
democrats 181
demographic 3473
demographics 1473
demonstrate 3115
demonstrated 6031
demonstrates 5413
demonstration 1979
demonstrations 6329
dems 1474
denied 2277
denies 4544
dennis 2590
denver 570
deny 2963
denying 5414
department 3244
departments 5069
departure 30
depend 3116
dependent 5301
depending 3225
depends 4309
deploy 3756
deployed 5645
deployment 5763
depression 2325
dept 5156
deputy 2552
des 5322
describe 1867
describes 5730
describing 6657
description 3474
desert 6742
deserve 1980
deserved 3275
deserves 3152
design 5135
designed 2239
desire 5070
desk 5276
desperate 4545
desperately 3153
desperation 457
destined 1033
destiny 3873
destroy 2932
destroyed 3363
destroying 4856
destruction 31
detail 4701
detailed 3475
detailing 2756
details 1868
detained 3613
detainees 2812
detention 5627
deteriorating 5191
determination 5881
determine 3201
determined 4527
determining 758
detroit 1981
devastating 5863
develop 4850
developed 913
developing 1569
development 1757
developments 4099
device 3074
devine 520
devos 6854
devoted 6128
dfa 6737
dhinmi 1942
diane 759
diarists 5206
dick 1189
dictator 5287
die 4649
diebold 3853
died 1982
diedrich 4022
diedrichs 6181
dies 5090
differ 5383
difference 914
differences 3020
differently 3936
difficult 571
difficulty 5288
dig 5925
digging 3364
dignity 2869
dilemma 2813
dime 4583
dingell 6089
dinner 6166
dionne 4005
diplomacy 3757
diplomatic 182
diplomats 5136
dire 4023
direct 659
directed 4406
directing 5759
direction 458
directly 360
director 572
directors 5091
direwolf 4752
dirt 1034
dirty 4970
disadvantage 1371
disagree 760
disagreement 1915
disappear 5671
disappeared 2326
disappointed 4742
disappointing 4975
disapprove 1602
disaster 1035
disastrous 5689
discharge 2870
discipline 1036
disclaimer 761
disclose 3419
disclosed 3096
disclosure 4546
discourse 4469
discover 6104
discovered 3937
discovery 4893
discredit 4971
discredited 3276
discrimination 3154
discussed 282
discusses 361
discussing 4702
discussion 2295
discussions 3758
disease 3021
disenfranchise 6065
disgraced 4919
disgruntled 6467
disgusting 3328
dish 6664
dishonest 6502
dislike 4431
dismiss 6483
dismissed 573
dispatch 2226
display 6179
disproportionate 6776
disproportionately 3819
dispute 4389
disputed 3396
disputes 4390
disqualify 6021
disregard 5289
dissent 3117
dissonance 5764
distance 3714
distinct 4200
distinction 4907
distorted 6641
distract 4547
distracted 4100
distribute 4470
distributed 5634
distribution 5521
district 32
districts 1570
disturbing 5303
ditka 4902
diverse 1983
diversity 6167
divide 2399
divided 634
division 1869
divisions 6421
divisive 5567
divorce 5700
dkos 635
dkosopedia 183
dlc 5731
dmass 5304
dna 3970
dnc 3442
dncc 5157
dncs 6698
dny 2853
doctor 5199
doctors 3563
doctrine 4201
document 3854
documentary 4112
documentation 6363
documented 6433
documents 2363
dod 5137
dodd 5661
dodge 5826
dog 3075
dogs 4279
doj 6066
dole 2364
dollar 4077
dollars 3834
domestic 3874
dominance 5344
dominant 4310
dominate 5550
dominated 1984
don 6175
donald 2205
donate 2674
donated 762
donating 5477
donation 5021
donations 763
donna 1694
donnelly 4871
donor 2675
donors 660
doom 3365
doomed 4954
door 1313
doors 4062
dose 3366
double 3044
doubledigit 4024
doubt 2460
doubtful 5374
doubts 1475
doug 33
dough 5853
douglas 5551
dowd 521
downer 6786
downing 4673
download 4594
downright 6051
downtown 2638
downward 5694
dozen 661
dozens 2814
draft 4054
drafted 2591
drag 5576
dragged 362
drake 6798
drama 6273
dramatic 34
dramatically 6028
draw 764
drawing 3511
drawn 2206
dream 1037
dreaming 2854
dreams 1038
dreier 5917
dress 2400
drew 4674
drfranklives 2964
drilling 3155
drills 6791
drink 4650
drinking 3938
drive 363
driven 4343
driver 4996
drives 5397
driving 1039
drop 115
dropped 283
dropping 2115
drops 4171
drove 5899
drudge 4407
drug 3348
drugs 4828
drum 5390
drunk 6286
dry 1943
dryfly 184
dscc 1040
dtrip 765
dubuque 6836
dubya 6863
dubyanocchio 5618
dude 6030
duderino 5106
due 2639
dug 6696
dukakis 3981
duke 3585
dumb 6267
dump 4651
dumping 1476
dupage 5773
duration 3897
durbin 4786
dust 5158
duties 5415
duty 4059
dying 6168
dynamic 2365
dynamics 2102
eager 1400
eagle 5323
earle 5022
earlier 3202
earliest 5277
early 636
earn 4101
earned 574
earning 4994
ears 6293
earth 3759
ease 5732
easier 2240
easily 284
easley 981
east 1985
eastern 2871
easy 1477
eat 4772
echo 4202
echoed 4143
economic 364
economics 1655
economist 1401
economists 1402
economy 185
edge 2366
edit 6810
edited 5023
editing 6717
edition 1695
editor 4239
editorial 3118
editors 1571
edt 4885
educated 3614
education 1041
edward 4286
edwards 1190
eerily 2872
effect 575
effective 1042
effectively 1986
effectiveness 5211
effects 1043
efficient 3760
effort 576
efforts 766
egon 2965
eisenhower 915
elaborate 4851
elect 2676
electability 6765
elected 365
electing 5786
election 186
elections 285
electoral 187
electorate 35
electric 4652
electricity 3761
electronic 6376
element 6353
elements 2922
eligible 5646
eliminate 3586
eliminated 3226
eliminating 6611
elite 4511
elizabeth 1191
elliott 3277
email 767
emailed 6100
emails 1372
embarrassing 2367
embarrassment 3000
embassy 4043
embattled 366
embrace 4163
embraced 5250
emerge 1870
emerged 5647
emergency 2151
emerges 5138
emerging 3762
emilys 4753
eminem 2886
emissions 5710
emotional 5507
emotions 4773
emphasis 3156
emphasize 4152
empire 5568
empirical 5787
employ 1314
employed 6247
employee 4391
employees 1343
employers 3245
employment 3246
empty 4187
enable 6217
enacted 4443
encountered 5345
encourage 3647
encouraged 1373
encouraging 3329
end 367
endangered 5238
ended 3912
ending 5329
endorse 3119
endorsed 662
endorsement 663
endorsements 3120
endorses 4937
endorsing 5916
ends 2484
endspan 188
enemies 2923
enemy 3076
energized 1044
energy 368
enforce 5117
enforcement 3564
engage 5679
engaged 36
engagement 6636
engaging 2241
engineers 6860
england 6459
english 1987
enjoy 664
enjoyed 4736
enjoying 3157
enjoys 2401
enlarge 37
enlisted 768
enormous 2184
enron 5024
enrons 5025
ensure 3121
ensuring 5330
enter 2887
entered 3367
entering 5936
enterprise 2700
enters 2729
enthusiasm 769
enthusiastic 3512
entire 770
entitled 5104
entries 5642
entry 1788
environment 3158
environmental 3159
envoy 5987
epa 5711
epatriots 4908
episode 3278
equal 2507
equality 2966
equally 1871
equation 5797
equipment 4408
equivalent 5955
era 3022
eric 5159
erode 5110
error 2318
errors 5290
erupted 6616
