arrests 6308
arrive 3136
arrived 541
arrives 6664
arrogance 898
arrogant 5295
art 4373
article 693
articles 1770
articulate 5756
artillery 5971
asap 62
ashamed 6460
ashcroft 5220
ashcrofts 6657
asia 1085
asian 4033
asked 899
asks 3447
aspect 6492
aspects 4450
aspirations 5790
ass 900
assassination 6687
assault 2202
assembled 2658
assembly 4821
asserted 6876
assertion 5310
assertions 1872
asses 3544
assess 1501
assessment 1156
assessments 1673
asset 3107
assets 2638
asshole 2550
assholes 5818
assigned 4419
assignment 2802
assist 5489
assistance 3448
assistant 4004
associate 5157
associates 2121
association 2354
assume 412
assumed 694
assumes 4584
assuming 1730
assumption 4144
assumptions 4331
assure 5516
assured 4374
atlanta 63
atlantic 5453
atlarge 1157
atomic 5229
atrios 319
atrocities 5108
attached 4947
attack 181
attacked 4160
attacking 182
attacks 1022
attempt 64
attempted 5714
attempting 3734
attempts 320
attend 4022
attendance 5740
attended 4375
attending 1957
attention 453
attitude 2355
attitudes 4978
attorney 1158
attorneys 3673
attract 3048
attractive 5247
attributed 2574
audience 2659
audio 6254
aug 1
august 866
austin 5097
australia 4888
australian 4889
author 1553
authorities 5437
authority 885
authorization 5925
authorize 2714
authorized 5926
authors 5983
automated 3817
auxiliary 6604
average 1086
avoid 608
avoided 4161
avoiding 6077
await 5626
awaiting 5873
award 3767
awarded 2551
awards 6380
aware 3297
awareness 4451
awesome 2051
awful 4277
awol 2840
axelrod 3674
ayatollah 6679
baathist 4636
baby 3945
backed 1456
backers 454
background 695
backing 1873
backs 5444
bad 295
badly 609
baer 183
bag 1159
baghdad 3712
baghdads 5109
bags 4236
baker 6100
balance 2063
balanced 6421
bald 65
ball 4338
ballot 413
ballots 2391
ban 3274
band 3469
bandwagon 1958
bang 3572
bank 3246
banking 4805
banks 6527
banned 6224
banner 6345
banning 4985
bar 5355
barack 1160
barbara 5757
barbero 6622
barbour 6890
barely 4317
barend 1643
bargaining 4967
barnes 6888
barrage 1161
barrel 1087
barrels 1457
barrier 4376
barring 6768
barry 5083
bars 4986
bartlett 5649
base 1502
baseball 4133
based 455
baseline 4339
bases 1383
bashing 2639
basic 3768
basically 2411
basis 3388
basketball 5936
basra 6590
bastion 5244
batch 2752
battalion 2203
battle 1731
battlefield 5221
battleground 1162
battlegrounds 2291
battles 4162
bay 4540
bayh 5370
bbc 5650
beach 3206
beacon 5377
bean 696
bear 4005
bears 5158
beasley 6704
beat 2440
beaten 4961
beating 2605
beats 6220
beauprez 4074
beautiful 2985
beauty 4034
bed 1674
beef 4746
beer 6402
beers 6643
began 1845
begging 3818
begin 1458
beginning 697
begins 4678
begun 1606
behalf 3275
behavior 953
beheading 3049
beings 6541
belief 3747
beliefs 3888
believed 1327
believes 5183
believing 5566
bell 1459
belongs 5429
belt 2356
beltway 4593
ben 3276
bench 3608
beneath 3207
beneficiary 1163
benefit 456
benefits 1328
bennett 6561
benson 6670
berg 5593
berger 4667
berkeley 6393
bet 2441
beth 5361
betrayal 5967
betrayed 6330
betting 3545
bias 4541
bible 6784
bid 4187
biden 1554
bigger 2239
biggest 457
bill 458
billion 1460
billions 6528
billmon 3505
bills 3769
bin 1023
bio 4323
biological 5207
bipartisan 3050
bird 5192
birth 6479
birthday 3137
bishops 5490
bit 867
bitch 5655
bite 414
bits 4973
bitter 3372
bizarre 901
black 2064
blacks 2292
blackwater 6423
blackwell 5159
blades 1369
blair 4637
blame 1164
blamed 5543
blames 5026
blaming 4452
blanco 5175
blank 1986
blast 542
blasted 5049
blasting 4195
blatant 5972
bleak 5781
bleeding 1165
blessed 5208
blew 2122
blind 3389
blitz 6394
blitzer 5791
bloc 4957
block 3701
blocked 5110
blocks 3563
blog 415
blogads 3298
blogged 4920
blogger 3748
bloggers 2841
blogging 3635
blogosphere 3819
blogpac 6675
blogs 698
blood 3084
bloody 2204
bloomfield 6246
blow 4699
blowing 5082
blown 4129
blows 1532
blue 1820
bluff 4987
blunder 2256
blunt 296
board 3138
boards 3390
boat 2
boats 3311
bob 66
bobby 5176
bode 6438
bodies 4638
body 2123
bogus 3051
bold 3277
bolster 4615
bomb 5230
bombing 5231
bombings 5141
bombs 4907
bombshell 1846
bona 1166
bond 297
bonus 629
book 3
books 1024
boost 1134
boosted 3247
booth 4303
boots 2842
bop 5631
border 4
borders 4259
boring 5424
born 4822
borrow 1802
boss 3034
boston 1503
bother 699
bothered 4948
bottom 1607
bought 3449
boulder 3423
bounce 2009
bound 1088
boundaries 5819
bounds 3373
bowers 1874
bowerss 6832
bowl 4695
bowles 385
box 2310
boxblogroll 67
boxer 5758
boxfeed_listing 68
boxrdf_feeds 69
boy 2519
boycott 5362
boys 4020
brad 1167
bradley 6792
bradnickel 70
brahimi 6021
brain 1959
branch 4453
branches 6269
brand 700
braun 6632
brave 6556
brazil 6742
break 321
breakdown 2293
breakfast 4594
breaking 2903
breaks 4737
breath 5402
breathtaking 6817
breaux 2945
bremer 4454
brian 4075
bridge 2321
bridges 4776
briefed 6309
briefing 5278
briefly 6147
brigade 3713
brigades 5621
bright 6010
brilliant 4220
bring 701
bringing 5356
brings 1461
brit 3126
britain 5216
british 902
brits 4721
broad 4377
broadcast 2193
broadcasting 6563
broader 4455
brock 6395
broder 1504
brokaw 6758
broke 2753
broken 2520
brokered 4163
bronze 3335
brooks 5717
brother 3127
brothers 4076
brought 3506
broward 5770
brown 459
brownstein 6644
browser 6693
bruce 3470
brush 6850
brutal 4006
btw 1329
bubble 4777
buchanan 3496
buck 4420
bucks 1875
buddy 6734
budget 1608
budgets 6422
bug 3278
bugs 2311
buh 543
build 4035
building 2322
buildings 5111
built 702
bulb 6893
bulk 1876
bullet 4456
bullets 6185
bullshit 386
bully 6349
bumblebums 6884
bump 2676
bumped 3328
bumper 6249
bumpersticker 6253
bunch 1960
bunning 1168
bunnings 4127
burden 1609
bureau 2766
bureaucratic 5529
buried 4774
burn 2323
burned 3108
burning 6270
burns 3770
burr 985
burt 6031
bus 5193
bush 5
bushcheney 367
bushes 5759
bushies 3889
bushkerry 4441
bushrove 184
bushs 185
bushsux 71
business 2442
businesses 5378
businessman 3609
bust 6119
busy 3016
button 2312
buy 2443
buying 4304
buys 186
buzz 4836
buzzing 416
bypass 6558
cabinet 2164
cable 3946
caci 6059
calculate 2324
calculated 5194
calculator 72
calendar 6340
california 2994
calistan 73
call 2412
called 322
calling 387
calls 6
calm 1847
camejo 2995
camera 6204
cameras 4974
camp 323
campaign 7
campaigned 990
campaigner 5248
campaigning 1169
campaigns 187
campbell 5021
camps 2065
campus 5574
canada 3573
canadian 6291
canadians 6292
cancelled 5811
cancer 6331
candidacy 1877
candidate 188
candidates 368
canton 2257
cap 2793
capabilities 6381
capability 4278
capable 3336
capacity 3312
capital 4378
capitol 4542
caps 6886
captain 6542
capture 3085
captured 3208
capturing 5812
car 4543
carbon 3842
card 1732
cards 2325
care 2357
career 2767
careful 4457
carefully 5792
cares 4340
cargo 6593
carl 1555
carlos 6072
carlson 6471
carol 6633
carolina 388
carried 1848
carrier 6534
carries 6191
carry 3178
carrying 5683
cars 3843
carson 1170
carsons 6739
carter 189
carville 2575
cases 3771
cash 1057
cast 324
castor 1171
castro 6073
casts 74
casualties 4837
casualty 1803
cat 6293
catch 2677
catching 5245
categories 6813
category 2754
catholic 4847
catholics 3593
cato 4279
cats 5538
cattle 6583
caucus 1804
caucuses 3749
caucusgoers 6851
caught 1462
caused 3772
causing 3773
caution 3526
cautious 4679
caveats 2444
cbs 1556
cegelis 4928
ceiling 5112
celebrate 703
celebration 5291
celebrity 2521
cell 1878
cells 1644
censure 6612
census 2768
cent 5881
center 1557
centers 3890
central 1384
centrist 5742
cents 1771
century 3139
ceo 3507
ceremony 5403
cfr 544
chafee 6755
chain 3140
chair 3450
chairman 460
chairs 4023
chalabi 2871
chalabis 2882
challenge 75
challenged 4077
challenger 76
challengers 77
challenges 704
challenging 78
chamber 4196
chambers 5371
chambliss 4838
chance 1172
chances 610
chandler 3279
chandlers 5828
change 705
changed 3508
changing 2606
channel 3497
channels 2576
chaos 4616
chapter 5404
character 1675
characterized 1505
charge 2258
charged 5405
charges 954
charging 5477
charismatic 6608
charitable 6168
charities 6231
charles 4078
charlie 2445
chart 5994
charts 2326
chat 1600
chatter 4750
chavez 5820
cheap 4848
check 706
checked 389
checking 3086
checks 2660
chedrcheez 6811
cheer 2678
chemical 545
cheney 903
cheneys 904
chest 2327
chew 4668
chicago 3128
chicken 6620
chickenhawk 5430
chief 1879
chiefs 6325
child 1849
childhood 6626
children 2522
childrens 6232
chilling 4690
china 4849
chinese 4850
chip 6152
chit 2504
cho 2814
chocola 4929
choice 190
choices 546
choose 2165
chooses 5644
choosing 6518
chose 1533
chosen 1880
chris 390
christ 4786
christian 4988
christians 2066
christine 4930
christmas 8
christopher 79
chronicle 2996
chuck 1558
chunk 4700
church 3594
cia 547
cias 6362
cincinnati 3424
circle 3109
circles 3675
circuit 5959
circulation 2883
circumstances 1850
citation 6887
cited 4264
cities 80
citing 4036
citizen 81
citizens 2067
citizenship 5491
city 417
civic 3820
civil 3556
civilian 4617
civilians 5492
civilized 6078
claim 418
claimed 419
claiming 3337
claims 2068
claire 3633
clarify 4738
clark 5398
clarke 4458
clarkes 6639
clarks 6806
clashes 6676
class 1610
classic 5567
classified 2815
clean 1881
cleaned 3255
clear 1385
cleared 2607
clearer 4756
clearing 5793
cleland 3975
cleric 2205
clerk 3774
clerks 6729
cleveland 1296
clever 3694
click 9
client 2052
clients 3676
climate 3209
clinton 2965
clintons 2194
clip 420
clock 4237
close 461
closed 2679
closely 1534
closer 1386
closest 3338
closing 369
clothes 2358
cloud 6332
clout 462
club 2769
clue 5432
cnn 370
cnns 5794
cnnusa 2060
coach 5048
coal 3844
coalition 1559
coast 905
coasters 5769
coattails 4221
coburn 1173
coburns 4188
code 2313
coffee 3775
coffins 6536
cognitive 1535
cohen 2816
coin 6162
col 5606
cold 1387
cole 886
colin 2010
collapse 3821
collapsed 6865
collar 5209
collateral 5849
colleague 6736
colleagues 707
collect 6616
collected 2966
collecting 1961
collection 3471
collective 4968
collectively 708
college 463
colleges 6264
collins 5022
colmes 4595
color 3391
colorado 298
colorados 464
columbia 5326
columbus 2061
column 1174
columnist 5891
columns 6824
combat 2206
combination 2817
combined 1611
comeback 1089
comfort 2608
comfortable 2359
coming 630
command 10
commander 1388
commanderinchief 6486
commanders 6079
commanding 4079
commentary 4255
commentator 3610
commented 5327
commenting 4145
commerce 5050
commercial 5160
commercials 4527
commission 3509
commissioner 1882
commissioners 1883
commissions 3510
commit 3664
commitment 3052
committed 709
committee 710
committees 711
common 2413
commonwealth 6355
communicate 4921
communication 5493
communications 712
communion 5494
communities 2069
community 2577
companies 3511
company 1004
compare 325
compared 191
comparing 4979
comparison 371
comparisons 4544
compassionate 3891
compelled 2124
compelling 2125
compete 6370
competence 3947
competent 5406
competing 2904
competition 1884
competitive 631
compiled 6080
complacent 4791
complain 3053
complained 2360
complaining 548
complaint 3649
complaints 3776
complete 2843
completed 4459
completely 713
complex 4570
complicated 5058
component 1676
composite 6845
comprehensive 4792
compromise 3210
computer 3822
computers 3823
con 991
concede 2446
conceded 1885
concedes 5901
concentrate 4980
concentrated 6262
concept 4265
concern 3211
concerned 1025
concerns 465
concert 5184
concerted 4874
concessions 6515
conclude 5495
concluded 4256
concluding 5217
conclusion 1612
conclusions 3179
concord 6694
concrete 5984
condemned 5496
condi 6397
condis 4767
condition 1330
conditions 2818
condoleezza 5704
conduct 3313
conducted 3512
conducting 5764
confederate 6705
conference 714
conferences 5497
confidence 4585
confident 2927
confidential 5438
confirm 4080
confirmation 4675
confirmed 2166
confirming 3992
confirms 3714
conflict 715
conflicted 1175
conflicts 1389
confused 2946
confusion 2126
congrats 6144
congress 192
congressional 466
congressman 193
congresswoman 4564
connect 4757
connected 4500
connecticut 4081
connection 3703
connections 3451
conscience 6501
consensus 4332
consequence 5544
consequences 2947
conservation 3280
conservatism 3892
conservative 716
conservatives 717
considerable 2905
considerably 718
consideration 1390
considered 1733
consistent 4364
consistently 3035
conspiracy 4379
constant 3392
constituencies 4949
constituency 4653
constituents 5041
constitution 1370
constitutional 3212
construction 5454
constructive 6582
consultant 3677
consultants 3678
consulting 3611
consumer 5010
consumers 3845
consumption 4318
contact 82
contacted 3087
contacts 2414
contained 4958
contempt 3893
contenders 1886
content 2986
contention 2770
contest 3490
contested 1135
contests 1176
context 719
conti 1887
contingent 6382
continue 1962
continued 720
continues 549
continuing 4280
contract 3679
contractor 4618
contractors 4619
contracts 4333
contradicted 3314
contradictory 3612
contrary 2127
contrast 1026
contrasts 4197
contribute 632
contributed 5283
contributing 2240
contribution 3452
contributions 633
contributors 2523
control 2328
controlled 906
controlling 3846
controls 3847
controversial 3054
controversy 5253
convenient 5958
convention 194
conventional 5232
conventions 1506
conversation 4281
conversations 3695
converted 550
convicted 6133
conviction 4380
convictions 6233
convince 195
convinced 907
convincing 4238
convoy 6538
conway 6505
cook 2447
cool 551
cooler 3498
cooper 4806
cooperation 5498
coordinated 5761
coordination 3995
coors 299
cop 955
copies 4669
cops 3017
copy 2040
core 3704
corner 552
corp 5084
corporate 2819
corporation 3777
corporations 3824
corps 2578
correct 2392
correctly 2361
correlation 6833
correspondent 5042
corrupt 4164
corruption 2167
cosen 5616
cost 721
costly 4298
costs 1463
couldnt 1136
couldve 2235
coulter 4305
council 2448
counsel 4680
count 467
countdown 6149
counted 6028
counter 4381
counterinsurgency 6665
counterparts 1137
counterterrorism 4460
counties 1645
counting 5879
countless 3055
countries 1391
country 468
countrys 2259
counts 5027
county 1888
countylevel 6864
coup 5715
couple 634
coupled 4082
couples 4989
courage 3315
court 469
courtesy 887
courts 4565
cover 1613
coverage 2011
covered 1677
covering 2362
covers 6488
covert 2733
coverup 5233
cow 6744
cowardly 6461
cowboy 6095
cpa 6068
crack 5760
craft 5944
craig 3213
crane 722
crap 1805
crash 4134
crashed 6040
crass 4950
crawford 3894
crazy 2415
create 83
created 723
creates 553
creating 1392
creation 4793
creative 1058
credence 6807
credentials 4024
credibility 196
credible 2948
credit 4596
credited 6566
crew 326
crime 956
crimes 2884
criminal 3650
criminals 4908
crisis 197
criteria 6310
critic 5912
critical 391
criticism 4656
criticisms 5301
criticize 4461
criticized 470
criticizing 908
critics 2844
critique 4794
crooks 5575
cross 5439
crossed 11
crossfire 3339
crossing 4691
crow 5860
crowd 1987
crowded 2609
crowds 1988
crucial 3705
crusade 6053
crush 2207
crushing 5678
cry 4135
crying 2168
cspan 12
cuba 1678
cuban 4959
cubanamerican 3706
cubs 3595
cultural 1889
culture 84
curious 3281
current 471
custody 4462
cut 3340
cuts 1614
cutter 2715
cutting 4597
cycle 327
cycles 1679
cynical 2845
dad 6239
dailykos 3299
dakota 1177
dakotas 6234
dallas 4722
damage 1680
damaged 3341
damaging 5051
damn 13
damned 2524
damning 5218
dan 1027
dana 6155
dance 5750
danger 1178
dangerous 2967
dangers 6383
daniel 1560
daniels 6272
danielua 554
dare 5379
dark 4545
darn 4775
daschle 1179
daschles 3978
dash 5328
data 868
database 2494
date 2241
dated 6311
dates 3574
daughter 5467
daughters 4922
dave 1890
davenport 3425
david 724
davis 5892
daytoday 5098
dayton 1646
dcalif 1561
dccc 725
dconn 5468
dday 555
ddel 1562
dead 1028
deadline 2393
deadlines 6094
deadly 3575
deal 1393
dealer 3426
dealing 3636
deals 5729
dealt 5718
dean 2820
deanclark 6871
deans 4198
dear 5927
death 328
deaths 4851
debate 14
debated 6605
debates 1734
debating 6288
debt 2794
debunking 4795
dec 6828
decade 3141
decades 3142
deceits 4796
december 472
decent 1772
decentralized 6573
decide 726
decided 727
decidedly 5302
decides 3110
deciding 4007
decision 1180
decisions 3427
decisive 1891
deck 3342
declaration 2525
declare 1507
declared 421
declaring 3750
declassified 6389
decline 2579
declined 4739
decorated 3374
dedicated 1735
deemed 1647
deep 3056
deeper 6409
deeply 1851
defeat 728
defeated 1892
defeating 3680
defection 729
defence 4730
defend 198
defended 1963
defending 4222
defense 1394
defensive 6169
deficit 1315
deficits 1138
define 1893
defined 1090
defining 3751
definition 1806
definitive 4306
degree 3778
degrees 3779
delaware 5425
delay 730
delays 731
delegate 5709
delegates 1894
delegation 2949
deleted 6641
deliberate 3057
deliberately 4670
delicious 6877
deliver 4639
delivered 4875
delivering 2526
delong 6081
dem 85
demand 1464
demanded 957
demanding 2527
demands 5998
demint 1181
demise 6462
democracy 2580
democrat 473
democratic 86
democraticleaning 3143
democrats 87
demographic 3527
demographics 1182
demonstrate 3180
demonstrated 6645
demonstrates 5499
demonstration 6341
demonstrations 6312
dems 1183
denied 2107
denies 5270
dennis 2628
denver 474
deny 5600
denying 5500
department 869
departments 5142
departure 6451
depend 3181
dependent 6137
depending 1895
depends 4341
deploy 4747
deployed 5684
deployment 4890
depression 2260
dept 4709
deputy 2581
des 3428
describe 1681
describes 5743
describing 4463
description 3528
desert 3715
deserve 3111
deserved 3316
deserves 3214
design 4239
designed 2070
desire 4464
desk 5329
desperate 3895
desperately 3215
desperation 329
destined 5988
destiny 3848
destroy 330
destroyed 3393
destroying 4876
destruction 2716
detail 3513
detailed 1395
detailing 2846
details 1536
detained 6011
detainees 5113
detention 5601
deteriorating 5960
determination 5895
determine 3256
determined 4240
determining 732
detroit 3429
devastating 3651
develop 6103
developed 909
developing 1297
development 4282
developments 4421
device 3112
devine 422
devos 6424
devoted 6138
dfa 6762
dhinmi 1797
diane 733
diarists 4591
dick 2012
dictator 5552
die 4241
diebold 3825
died 3453
diedrich 5829
diedrichs 6240
dies 5161
differ 5455
difference 910
differences 3058
differently 5037
difficult 475
difficulty 5882
dig 5919
digging 3394
dignity 2928
dilemma 3216
dime 1601
dingell 6101
dinner 3576
dionne 3948
diplomacy 5995
diplomatic 88
diplomats 5234
dire 3961
direct 635
directed 4422
directing 5771
direction 372
directly 199
director 476
directors 5162
direwolf 4807
dirt 5030
dirty 4083
disadvantage 1059
disagree 734
disagreement 1773
disappear 5751
disappeared 2261
disappointed 6575
disappointing 5035
disapprove 1331
disaster 2449
disastrous 5719
discharge 2929
discipline 4260
disclaimer 735
disclose 3454
disclosed 2950
disclosure 4671
discourse 4037
discover 6750
discovered 3144
discovery 6722
discredit 4465
discredited 3716
discrimination 3217
discussed 2169
discusses 200
discussing 4778
discussion 2170
discussions 1396
disease 3059
disenfranchise 6074
disgraced 4962
disgruntled 6498
disgusting 3343
dish 6743
dishonest 3375
dislike 4501
dismiss 6700
dismissed 477
dispatch 2062
display 3979
disproportionate 6793
disproportionately 2450
dispute 6278
disputed 5456
disputes 6126
disqualify 6035
disregard 4990
dissent 3182
dissonance 1537
distance 2906
distinct 4199
distinction 4951
distorted 5185
distract 3896
distracted 6690
distribute 4571
distributed 5666
distribution 5576
district 478
districts 1298
disturbing 5340
ditka 4946
diverse 4518
diversity 6186
divide 1896
divided 611
division 1682
divisions 4991
divisive 4038
divorce 5730
dkos 612
dkosopedia 89
dlc 5744
dmass 4355
dna 3936
dnc 3472
dncc 5254
dncs 4283
dny 5469
doctor 6139
doctors 3613
doctrine 4200
document 3826
documentary 5190
documentation 6373
documented 6452
documents 4466
dod 5235
dodd 2640
dodge 2505
dog 3113
dogs 4242
doj 4681
dole 3752
dollar 4008
dollars 1615
domestic 3849
dominance 4039
dominant 4342
dominate 6235
dominated 4382
don 4084
donald 1397
donate 2803
donated 736
donating 5539
donation 5099
donations 737
donna 1563
donnelly 4931
donor 2804
donors 636
doom 3395
doomed 4992
door 3145
doors 3980
dose 3396
double 2951
doubledigit 5177
doubt 1897
doubtful 5445
doubts 331
doug 2641
dough 6062
douglas 5949
dowd 423
downer 6873
downing 4640
download 4714
downright 5426
downtown 2771
downward 5722
dozen 637
dozens 3827
draft 3970
drafted 2629
drag 5637
dragged 201
drake 6814
drama 6294
dramatic 2041
dramatically 4641
draw 738
drawing 3564
drawn 2013
dream 4040
dreaming 2907
dreams 6047
dreier 5470
dress 2329
drew 2680
drfranklives 556
drilling 3218
drills 6808
drink 5380
drinking 6852
drive 202
driven 4165
driver 5075
drives 5486
driving 2042
drop 15
dropped 1683
dropping 1852
drops 4146
drove 5906
drudge 4423
drug 2506
drugs 2507
drum 4511
drunk 6302
dry 1798
dryfly 90
dscc 1139
dtrip 739
dubuque 6259
dubya 3430
dubyanocchio 6213
dude 6045
duderino 5088
due 1616
dug 6672
dukakis 3949
duke 5440
dumb 6797
dump 5222
dumping 1184
dupage 6359
duration 3877
durbin 4839
dust 5255
duties 5501
duty 2363
dying 4923
dynamic 3300
dynamics 1736
eager 1091
eagle 5363
earle 5100
earlier 2610
earliest 5330
early 613
earn 5331
earned 479
earning 1617
ears 6012
earth 5173
ease 1398
easier 1737
easily 1821
easley 986
east 1399
eastern 2930
easy 1185
eat 4823
echo 4201
echoed 2208
economic 203
economics 1465
economist 1092
economists 1093
economy 91
edge 1898
edit 5064
edited 5065
editing 4442
edition 1564
editor 870
editorial 3183
editors 1565
edt 4944
educated 6710
education 3036
edward 4324
edwards 1989
eerily 2931
effect 480
effective 1853
effectively 1899
effectiveness 5284
effects 3897
efficient 3850
effort 481
efforts 740
egon 557
eisenhower 911
elaborate 5731
elect 2661
electability 6789
elected 204
electing 5394
election 92
elections 205
electoral 93
electorate 206
electric 6624
electricity 1400
electronic 6514
element 6363
elements 6350
eligible 5685
eliminate 2508
eliminated 3282
eliminating 3898
elite 4620
elizabeth 2681
elliott 3317
email 741
emailed 5939
emails 1060
embarrassing 4993
embarrassment 3018
embassy 5545
embattled 207
embrace 4136
embraced 5315
emerge 1684
emerged 5223
emergency 1900
emerges 5236
emerging 5745
emilys 4808
eminem 3184
emissions 6666
emotional 5563
emotions 4824
emphasis 2128
emphasize 2451
empire 5622
empirical 5805
employ 4994
employed 5776
employee 5114
employees 4383
employers 871
employment 5011
empty 4182
enable 3899
enacted 4532
encountered 5381
encourage 2129
encouraged 1061
encouraging 3344
end 208
endangered 4166
ended 1401
ending 4710
endorse 2242
endorsed 638
endorsement 639
endorsements 3185
endorses 4969
endorsing 5915
ends 5382
endspan 94
enemies 3366
enemy 3114
energized 5813
energy 209
enforce 5195
enforcement 2364
engage 5766
engaged 4952
engagement 5433
engaging 2071
engineers 6463
england 4546
english 2582
enjoy 640
enjoyed 4797
enjoying 3219
enjoys 2330
enlarge 16
enlisted 742
enormous 1990
enron 5101
enrons 5102
ensure 1901
ensuring 2611
enter 3983
entered 3397
entering 2952
enterprise 2821
enters 1902
enthusiasm 743
enthusiastic 2682
entire 744
entitled 3780
entries 5676
entry 1648
environment 1903
environmental 1402
envoy 4891
epa 6333
epatriots 4953
episode 5256
equal 2528
equality 4041
equally 1685
equation 2452
equipment 4424
equivalent 5973
era 3060
eric 5257
erode 5186
error 2209
errors 2130
erupted 6634
